time;Genesen;Timestamp
24.06.2020;16282;2020-10-17T17:22:41
25.06.2020;16320;2020-10-17T17:22:41
26.06.2020;16348;2020-10-17T17:22:41
27.06.2020;16371;2020-10-17T17:22:41
28.06.2020;16401;2020-10-17T17:22:41
29.06.2020;16420;2020-10-17T17:22:41
30.06.2020;16478;2020-10-17T17:22:41
01.07.2020;16491;2020-10-17T17:22:41
02.07.2020;16514;2020-10-17T17:22:41
03.07.2020;16558;2020-10-17T17:22:41
04.07.2020;16607;2020-10-17T17:22:41
05.07.2020;16615;2020-10-17T17:22:41
06.07.2020;16647;2020-10-17T17:22:41
07.07.2020;16686;2020-10-17T17:22:41
08.07.2020;16721;2020-10-17T17:22:41
09.07.2020;16758;2020-10-17T17:22:41
10.07.2020;16808;2020-10-17T17:22:41
11.07.2020;16864;2020-10-17T17:22:41
12.07.2020;16952;2020-10-17T17:22:41
13.07.2020;17000;2020-10-17T17:22:41
14.07.2020;17073;2020-10-17T17:22:41
15.07.2020;17175;2020-10-17T17:22:41
16.07.2020;17244;2020-10-17T17:22:41
17.07.2020;17335;2020-10-17T17:22:41
18.07.2020;17501;2020-10-17T17:22:41
19.07.2020;17599;2020-10-17T17:22:41
20.07.2020;17659;2020-10-17T17:22:41
21.07.2020;17704;2020-10-17T17:22:41
22.07.2020;17849;2020-10-17T17:22:41
23.07.2020;17943;2020-10-17T17:22:41
24.07.2020;18042;2020-10-17T17:22:41
25.07.2020;18124;2020-10-17T17:22:41
26.07.2020;18209;2020-10-17T17:22:41
27.07.2020;18246;2020-10-17T17:22:41
28.07.2020;18379;2020-10-17T17:22:41
29.07.2020;18528;2020-10-17T17:22:41
30.07.2020;18628;2020-10-17T17:22:41
31.07.2020;18758;2020-10-17T17:22:41
01.08.2020;18911;2020-10-17T17:22:41
02.08.2020;18984;2020-10-17T17:22:41
03.08.2020;19063;2020-10-17T17:22:41
04.08.2020;19336;2020-10-17T17:22:41
05.08.2020;19464;2020-10-17T17:22:41
06.08.2020;19596;2020-10-17T17:22:41
07.08.2020;19690;2020-10-17T17:22:41
08.08.2020;19812;2020-10-17T17:22:41
09.08.2020;19923;2020-10-17T17:22:41
10.08.2020;20010;2020-10-17T17:22:41
11.08.2020;20123;2020-10-17T17:22:41
12.08.2020;20268;2020-10-17T17:22:41
13.08.2020;20346;2020-10-17T17:22:41
14.08.2020;20499;2020-10-17T17:22:41
15.08.2020;20627;2020-10-17T17:22:41
16.08.2020;20681;2020-10-17T17:22:41
17.08.2020;20765;2020-10-17T17:22:41
18.08.2020;20870;2020-10-17T17:22:41
19.08.2020;20960;2020-10-17T17:22:41
20.08.2020;21093;2020-10-17T17:22:41
21.08.2020;21260;2020-10-17T17:22:41
22.08.2020;21406;2020-10-17T17:22:41
23.08.2020;21558;2020-10-17T17:22:41
24.08.2020;21657;2020-10-17T17:22:41
25.08.2020;21888;2020-10-17T17:22:41
26.08.2020;22145;2020-10-17T17:22:41
27.08.2020;22317;2020-10-17T17:22:41
28.08.2020;22594;2020-10-17T17:22:41
29.08.2020;22866;2020-10-17T17:22:41
30.08.2020;23070;2020-10-17T17:22:41
31.08.2020;23226;2020-10-17T17:22:41
01.09.2020;23565;2020-10-17T17:22:41
02.09.2020;23820;2020-10-17T17:22:41
03.09.2020;24171;2020-10-17T17:22:41
04.09.2020;24513;2020-10-17T17:22:41
05.09.2020;24828;2020-10-17T17:22:41
06.09.2020;25043;2020-10-17T17:22:41
07.09.2020;25300;2020-10-17T17:22:41
08.09.2020;25629;2020-10-17T17:22:41
09.09.2020;25764;2020-10-17T17:22:41
10.09.2020;26043;2020-10-17T17:22:41
11.09.2020;26257;2020-10-17T17:22:41
12.09.2020;26579;2020-10-17T17:22:41
13.09.2020;26760;2020-10-17T17:22:41
14.09.2020;27010;2020-10-17T17:22:41
15.09.2020;27354;2020-10-17T17:22:41
16.09.2020;27655;2020-10-17T17:22:41
17.09.2020;28044;2020-10-17T17:22:41
18.09.2020;28451;2020-10-17T17:22:41
19.09.2020;28961;2020-10-17T17:22:41
20.09.2020;29229;2020-10-17T17:22:41
21.09.2020;29516;2020-10-17T17:22:41
22.09.2020;30312;2020-10-17T17:22:41
23.09.2020;30949;2020-10-17T17:22:41
24.09.2020;31661;2020-10-17T17:22:41
25.09.2020;32301;2020-10-17T17:22:41
26.09.2020;33154;2020-10-17T17:22:41
27.09.2020;33589;2020-10-17T17:22:41
28.09.2020;34052;2020-10-17T17:22:41
29.09.2020;34916;2020-10-17T17:22:41
30.09.2020;35644;2020-10-17T17:22:41
01.10.2020;36476;2020-10-17T17:22:41
02.10.2020;37186;2020-10-17T17:22:41
03.10.2020;38045;2020-10-17T17:22:41
04.10.2020;38629;2020-10-17T17:22:41
05.10.2020;39094;2020-10-17T17:22:41
06.10.2020;39790;2020-10-17T17:22:41
07.10.2020;40499;2020-10-17T17:22:41
08.10.2020;41289;2020-10-17T17:22:41
09.10.2020;42039;2020-10-17T17:22:41
10.10.2020;42829;2020-10-17T17:22:41
11.10.2020;43448;2020-10-17T17:22:41
12.10.2020;44065;2020-10-17T17:22:41
13.10.2020;44949;2020-10-17T17:22:41
14.10.2020;45846;2020-10-17T17:22:41
15.10.2020;46798;2020-10-17T17:22:41
16.10.2020;47352;2020-10-17T17:22:41
17.10.2020;48297;2020-10-17T17:22:41
