time;Kapazität Intensivbetten in %;Timestamp
15.12.2020;46,747211895911;2021-01-09T13:12:14
16.12.2020;48,106060606061;2021-01-09T13:12:14
17.12.2020;49,136276391555;2021-01-09T13:12:14
18.12.2020;52,220077220078;2021-01-09T13:12:14
19.12.2020;52,431906614786;2021-01-09T13:12:14
20.12.2020;53,793774319067;2021-01-09T13:12:14
21.12.2020;54,820415879018;2021-01-09T13:12:14
22.12.2020;54,613233923579;2021-01-09T13:12:14
23.12.2020;53,634577603144;2021-01-09T13:12:14
24.12.2020;56,114398422091;2021-01-09T13:12:14
25.12.2020;59,584980237155;2021-01-09T13:12:14
26.12.2020;59,644194756555;2021-01-09T13:12:14
27.12.2020;60,533841754052;2021-01-09T13:12:14
28.12.2020;59,519230769231;2021-01-09T13:12:14
29.12.2020;60,212971926428;2021-01-09T13:12:14
30.12.2020;59,362139917696;2021-01-09T13:12:14
31.12.2020;58,963730569949;2021-01-09T13:12:14
01.01.2021;61,500000000000;2021-01-09T13:12:14
03.01.2021;63,627254509019;2021-01-09T13:12:14
04.01.2021;63,163163163164;2021-01-09T13:12:14
05.01.2021;62,937062937063;2021-01-09T13:12:14
06.01.2021;62,474012474013;2021-01-09T13:12:14
07.01.2021;61,704312114990;2021-01-09T13:12:14
08.01.2021;61,987704918033;2021-01-09T13:12:14
09.01.2021;60,021668472373;2021-01-09T13:12:14
