Datum;BundeslandID;Name;Bevölkerung;Auslieferungen;AuslieferungenPro100;Bestellungen;BestellungenPro100;EingetrageneImpfungen;EingetrageneImpfungenPro100;Teilgeimpfte;TeilgeimpftePro100;Vollimmunisierte;VollimmunisiertePro100
2021-02-23T00:00:00+01:00;2;Kärnten;561293;38913;6.93;44711;7.97;42023;7.49;28016;4.99;14007;2.5
2021-02-23T00:00:00+01:00;3;Niederösterreich;1684287;95518;5.67;111924;6.65;103122;6.12;66654;3.96;36468;2.17
2021-02-23T00:00:00+01:00;4;Oberösterreich;1490279;98140;6.59;120110;8.06;94352;6.33;54192;3.64;40160;2.69
2021-02-23T00:00:00+01:00;5;Salzburg;558410;31239;5.59;37125;6.65;28585;5.12;17510;3.14;11075;1.98
2021-02-23T00:00:00+01:00;6;Steiermark;1246395;79511;6.38;89715;7.2;51958;4.17;29935;2.4;22023;1.77
2021-02-23T00:00:00+01:00;7;Tirol;757634;49756;6.57;59536;7.86;36567;4.83;23697;3.13;12870;1.7
2021-02-23T00:00:00+01:00;8;Vorarlberg;397139;27775;6.99;31961;8.05;26967;6.79;16943;4.27;10024;2.52
2021-02-23T00:00:00+01:00;9;Wien;1911191;113993;5.96;136087;7.12;113070;5.92;64519;3.38;48551;2.54
2021-02-23T00:00:00+01:00;10;Österreich;8901064;550241;6.18;651209;7.32;514472;5.78;312624;3.51;201848;2.27
2021-02-24T00:00:00+01:00;1;Burgenland;294436;16656;5.66;19900;6.76;18085;6.14;11335;3.85;6750;2.29
2021-02-24T00:00:00+01:00;2;Kärnten;561293;39987;7.12;50719;9.04;42813;7.63;28591;5.09;14222;2.53
2021-02-24T00:00:00+01:00;3;Niederösterreich;1684287;99148;5.89;117038;6.95;107155;6.36;69036;4.1;38119;2.26
2021-02-24T00:00:00+01:00;4;Oberösterreich;1490279;99578;6.68;120110;8.06;97551;6.55;56406;3.78;41145;2.76
2021-02-24T00:00:00+01:00;5;Salzburg;558410;34371;6.16;37171;6.66;30158;5.4;18913;3.39;11245;2.01
2021-02-24T00:00:00+01:00;6;Steiermark;1246395;79799;6.4;91021;7.3;54359;4.36;31245;2.51;23114;1.85
2021-02-24T00:00:00+01:00;7;Tirol;757634;52252;6.9;61448;8.11;39278;5.18;25738;3.4;13540;1.79
2021-02-24T00:00:00+01:00;8;Vorarlberg;397139;27823;7.01;31961;8.05;26999;6.8;16956;4.27;10043;2.53
2021-02-24T00:00:00+01:00;9;Wien;1911191;119351;6.24;138537;7.25;114466;5.99;65496;3.43;48970;2.56
2021-02-24T00:00:00+01:00;10;Österreich;8901064;568965;6.39;667905;7.5;530864;5.96;323716;3.64;207148;2.33
2021-02-25T00:00:00+01:00;1;Burgenland;294436;17454;5.93;20200;6.86;19242;6.54;12435;4.22;6807;2.31
2021-02-25T00:00:00+01:00;2;Kärnten;561293;41681;7.43;50849;9.06;44245;7.88;29694;5.29;14551;2.59
2021-02-25T00:00:00+01:00;3;Niederösterreich;1684287;103280;6.13;120800;7.17;112431;6.68;72961;4.33;39470;2.34
2021-02-25T00:00:00+01:00;4;Oberösterreich;1490279;109740;7.36;120110;8.06;100358;6.73;58191;3.90;42167;2.83
2021-02-25T00:00:00+01:00;5;Salzburg;558410;35793;6.41;37189;6.66;31292;5.60;19883;3.56;11409;2.04
2021-02-25T00:00:00+01:00;6;Steiermark;1246395;80357;6.45;94615;7.59;56743;4.55;32661;2.62;24082;1.93
2021-02-25T00:00:00+01:00;7;Tirol;757634;53566;7.07;61652;8.14;41591;5.49;27785;3.67;13806;1.82
2021-02-25T00:00:00+01:00;8;Vorarlberg;397139;27841;7.01;34109;8.59;27151;6.84;17050;4.29;10101;2.54
2021-02-25T00:00:00+01:00;9;Wien;1911191;122933;6.43;141671;7.41;118314;6.19;68810;3.60;49504;2.59
2021-02-25T00:00:00+01:00;10;Österreich;8901064;592645;6.66;681195;7.65;551367;6.19;339470;3.81;211897;2.38
